latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-31.486,29.615,344,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,301.4,0,D
-31.489,29.582,339.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.4,0,D
-31.49,29.577,332.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.5,0,D
-31.483,29.605,342.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300,0,D
-31.483,29.6,349.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,303,0,D
-31.484,29.596,337,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.3,0,D
-31.53,29.123,331.4,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.5,0,D
-31.479,29.604,341.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.8,0,D
-31.479,29.599,347.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.3,0,D
-31.526,29.118,356.8,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.3,0,D
-31.526,29.113,340.5,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.3,0,D
-31.521,29.122,333.9,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.2,0,D
-31.521,29.117,354.1,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,312.2,0,D
-31.522,29.112,357.1,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.7,0,D
-31.516,29.121,340.3,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.7,0,D
-31.517,29.116,339.9,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.7,0,D
-31.617,27.995,338.8,0.6,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.8,0,D
-31.444,29.687,348.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.2,0,D
-31.439,29.692,342,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,308.9,0,D
-31.44,29.687,348.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,305.7,0,D
-31.595,27.974,333.2,0.6,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.7,0,D
-31.595,27.969,327.4,0.6,0.5,2016-07-12,1120,N,low,1.0NRT,298,0,D
-31.435,29.691,339,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,292.7,0,D
-31.591,27.971,325.7,0.6,0.5,2016-07-12,1120,N,low,1.0NRT,299.7,0,D
-31.508,28.469,326.8,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.5,0,D
-31.503,28.474,334.7,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.2,0,D
-31.503,28.468,343.6,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.6,0,D
-31.498,28.473,339.1,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.1,0,D
-31.499,28.467,350.1,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,303.5,0,D
-31.368,29.694,335.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.7,0,D
-31.532,27.821,341.4,0.6,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.1,0,D
-31.343,29.724,340.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.6,0,D
-31.462,28.457,339,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.3,0,D
-31.463,28.452,330.3,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,292.5,0,D
-31.339,29.723,331.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.3,0,D
-31.331,29.675,340.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.7,0,D
-31.326,29.675,334.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.4,0,D
-31.314,29.758,340.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300,0,D
-31.311,29.759,347.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.2,0,D
-31.282,29.792,329.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.7,0,D
-31.286,29.619,344.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.5,0,D
-31.282,29.619,345.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,301,0,D
-31.283,29.614,340,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.1,0,D
-31.278,29.618,349.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,301.6,0,D
-31.233,29.441,334.9,0.5,0.5,2016-07-12,1120,N,low,1.0NRT,305.6,0,D
-31.234,29.443,347.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,304,0,D
-31.109,29.986,331.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,301.2,0,D
-31.109,29.982,330.1,0.4,0.5,2016-07-12,1120,N,low,1.0NRT,300.6,0,D
-31.077,30.172,327.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.1,0,D
-31.046,29.93,331.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.6,0,D
-31.042,29.929,340.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.8,0,D
-31.132,28.276,345.2,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.9,0,D
-31.119,28.269,341.8,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,292,0,D
-31.135,28.275,336.3,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,291.6,0,D
-31.131,28.275,343,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,291,0,D
-30.924,30.203,327.1,0.4,0.5,2016-07-12,1120,N,low,1.0NRT,297.6,0,D
-31.117,28.268,342.6,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,292.5,0,D
-30.909,30.27,341.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.9,0,D
-31.413,23.962,351.6,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,295.6,0,D
-31.407,23.962,332.7,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,293.5,0,D
-31.077,28.342,335.4,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.3,0,D
-30.842,30.223,337.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.2,0,D
-30.838,30.223,339.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.6,0,D
-30.804,30.33,325.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,290.1,0,D
-30.801,30.275,337.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.6,0,D
-30.797,30.275,340,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.8,0,D
-30.953,28.687,345.8,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.9,0,D
-30.954,28.681,342,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,307.2,0,D
-30.954,28.676,346.8,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.9,0,D
-30.949,28.686,339.4,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.6,0,D
-30.949,28.676,338.2,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.7,0,D
-30.735,29.939,348.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.6,0,D
-30.731,29.939,346.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.7,0,D
-30.868,27.995,348,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.3,0,D
-30.864,27.993,336.2,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,290.6,0,D
-30.599,30.396,346.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.9,0,D
-30.662,29.772,342.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.6,0,D
-30.596,30.396,340.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.3,0,D
-30.663,29.773,329.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295,0,D
-30.659,29.773,340.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,301.3,0,D
-30.659,29.691,339.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.2,0,D
-30.653,29.7,338.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.5,0,D
-30.654,29.696,352.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.1,0,D
-30.654,29.691,338.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.1,0,D
-30.649,29.695,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.7,0,D
-30.649,29.7,340.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.8,0,D
-30.645,29.7,339,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.9,0,D
-30.645,29.695,337.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297,0,D
-30.542,30.431,326.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,291.8,0,D
-30.546,30.317,345.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.3,0,D
-30.546,30.313,327.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,291.2,0,D
-30.589,29.518,333.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.9,0,D
-30.584,29.522,328.9,0.4,0.5,2016-07-12,1120,N,low,1.0NRT,300.8,0,D
-30.588,29.52,349.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.5,0,D
-30.48,30.254,325.5,0.4,0.5,2016-07-12,1120,N,low,1.0NRT,296,0,D
-30.456,30.124,334.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.5,0,D
-30.348,30.517,330.1,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,294.3,0,D
-30.424,29.729,334.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.8,0,D
-30.4,29.836,334,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.3,0,D
-30.396,29.836,335,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.4,0,D
-30.318,30.262,333.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,302,0,D
-30.297,30.085,330.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.1,0,D
-30.293,30.084,339.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.8,0,D
-30.294,30.08,334.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297,0,D
-30.284,30.131,344.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296,0,D
-30.269,29.574,328.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,292.9,0,D
-30.131,30.785,331.2,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.2,0,D
-30.129,30.783,332.2,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.9,0,D
-30.198,30.128,337.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.9,0,D
-30.166,30.119,339.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.4,0,D
-30.274,28.304,335.5,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.6,0,D
-30.274,28.299,353,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.1,0,D
-30.275,28.294,344.2,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.9,0,D
-30.276,28.298,367,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.1,0,D
-30.276,28.303,335.2,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.2,0,D
-30.276,28.294,339.3,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.6,0,D
-30.271,28.302,325.3,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,289.2,0,D
-30.271,28.297,331,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.5,0,D
-30.04,30.07,354.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.8,0,D
-30.091,29.446,339.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297,0,D
-30.092,29.442,337.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297,0,D
-30.094,29.373,327.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.9,0,D
-29.978,30.38,325.7,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,294.5,0,D
-29.914,30.927,328.3,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,295.9,0,D
-30.034,29.713,326.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296,0,D
-30.035,29.714,325.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.4,0,D
-30.026,29.508,346.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.3,0,D
-30.022,29.507,341.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,305.6,0,D
-30.018,29.502,343.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.7,0,D
-30.013,29.51,350.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,302.5,0,D
-30.009,29.509,339,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296,0,D
-30.009,29.504,327.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.4,0,D
-29.925,30.068,327.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.7,0,D
-29.88,30.333,339.9,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.9,0,D
-29.876,30.333,340.4,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.9,0,D
-29.763,30.693,329,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.6,0,D
-29.773,30.491,330.2,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,291.4,0,D
-29.805,30.159,333.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295,0,D
-29.739,30.684,332.5,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.3,0,D
-29.778,30.252,327.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.4,0,D
-29.693,30.616,334.4,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,300.7,0,D
-29.75,30.028,343.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.7,0,D
-29.714,30.239,338.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.2,0,D
-29.715,30.235,329.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.2,0,D
-29.736,30,333.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.5,0,D
-29.702,30.278,327.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.7,0,D
-29.619,30.811,329.1,0.5,0.4,2016-07-12,1120,N,low,1.0NRT,302.6,0,D
-29.645,30.464,333.7,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,299.1,0,D
-29.641,30.464,330,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.6,0,D
-29.645,30.462,331.1,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,299.8,0,D
-29.641,30.462,330.8,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.1,0,D
-29.548,31.053,336.9,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,300.6,0,D
-29.689,29.302,333.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.1,0,D
-29.506,30.577,327.4,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,294.9,0,D
-29.531,30.378,341.3,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,302.2,0,D
-29.504,30.576,328.9,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,293.8,0,D
-29.517,30.312,338.9,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,295.4,0,D
-29.518,30.308,337.7,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.2,0,D
-29.477,30.187,331.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299,0,D
-29.441,30.331,339.4,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.5,0,D
-29.422,30.362,331.8,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,299,0,D
-29.418,30.357,325.6,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,294.2,0,D
-29.296,31.069,333.4,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,302.9,0,D
-29.483,29.283,343.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.3,0,D
-29.363,30.335,326.4,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,294.4,0,D
-29.359,30.338,340.2,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,293.6,0,D
-29.359,30.334,326.8,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,291.9,0,D
-29.358,30.156,340,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.7,0,D
-29.358,30.152,328,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.1,0,D
-29.296,30.453,341.3,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.8,0,D
-29.377,29.562,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.5,0,D
-29.377,29.567,339.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,290.3,0,D
-29.374,29.554,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.3,0,D
-29.373,29.562,348.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,290.8,0,D
-29.373,29.558,338.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,288.9,0,D
-29.374,29.549,352.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295.5,0,D
-29.375,29.545,354,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.9,0,D
-29.223,30.563,331.3,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,294.5,0,D
-29.207,30.672,334.6,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,295.7,0,D
-29.315,29.543,329.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,290.1,0,D
-29.311,29.542,339.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,287.7,0,D
-29.307,29.533,332.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,291.7,0,D
-29.303,29.533,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,336.6,0,D
-29.303,29.537,347.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,305.5,0,D
-29.304,29.528,353.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,295,0,D
-29.304,29.524,341.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,292,0,D
-29.312,29.539,333.4,0.4,0.5,2016-07-12,1120,N,low,1.0NRT,306.4,0,D
-29.308,29.539,342.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.1,0,D
-29.304,29.534,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,342,0,D
-29.304,29.538,343.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,304.4,0,D
-29.305,29.53,329.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,292.7,0,D
-29.3,29.529,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,326,0,D
-29.3,29.533,347.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.1,0,D
-29.052,31.65,333.2,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,303,0,D
-29.297,29.524,327.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,287.2,0,D
-29.049,31.644,345.9,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,300.6,0,D
-29.13,30.896,327.3,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,295.9,0,D
-29.152,30.714,334.6,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,300.8,0,D
-29.084,30.993,329,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.1,0,D
-29.128,29.969,336.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.7,0,D
-29.007,30.902,329.4,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,296.5,0,D
-29.016,30.647,347.1,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.6,0,D
-29.127,29.508,327,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297,0,D
-29.128,29.504,355.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,303.5,0,D
-29.128,29.499,339.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.4,0,D
-28.98,30.826,351,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.3,0,D
-29.123,29.508,325.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.5,0,D
-29.123,29.503,337.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.5,0,D
-28.996,30.541,330.5,0.6,0.4,2016-07-12,1120,N,nominal,1.0NRT,295.6,0,D
-28.793,31.92,353.5,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.5,0,D
-28.676,32.175,335.4,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,300.2,0,D
-28.984,29.497,333.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297,0,D
-28.666,32.164,342.6,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,300.6,0,D
-28.688,31.99,339.3,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,296.5,0,D
-28.98,29.496,336.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.4,0,D
-28.94,29.508,342,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,307.9,0,D
-28.63,32.065,344.1,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.3,0,D
-28.626,32.069,330.9,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,296.3,0,D
-28.626,32.064,354.1,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,304.5,0,D
-28.841,30.16,341,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,303.4,0,D
-28.841,30.157,326.6,0.4,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.1,0,D
-28.692,31.091,330.9,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.3,0,D
-28.692,31.086,331.3,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,298.1,0,D
-28.554,32.118,339.6,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,305.2,0,D
-28.554,32.113,337,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,303.2,0,D
-28.628,31.328,330.6,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,296.2,0,D
-28.818,29.54,329.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.5,0,D
-28.618,31.283,329.8,0.5,0.4,2016-07-12,1120,N,low,1.0NRT,301.3,0,D
-28.798,29.647,328.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.1,0,D
-28.798,29.642,333.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.7,0,D
-28.847,29.002,330.1,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.1,0,D
-29.26,23.775,339.9,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,293.2,0,D
-29.26,23.77,339.1,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,296.5,0,D
-28.839,28.992,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,304,0,D
-28.839,28.997,347.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.7,0,D
-28.835,28.996,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.7,0,D
-28.835,28.992,326.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.9,0,D
-28.47,32.221,328.9,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,296.4,0,D
-28.449,32.328,332.5,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,297.5,0,D
-28.449,32.324,334.4,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,296.1,0,D
-28.838,28.993,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.4,0,D
-28.838,28.998,344.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.7,0,D
-28.839,28.989,337.5,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,298.1,0,D
-28.834,28.997,345.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,296.1,0,D
-28.834,28.993,341.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,293.9,0,D
-28.764,29.56,367,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,308.7,0,D
-28.764,29.565,342.4,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,303.5,0,D
-28.765,29.556,339.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.1,0,D
-28.76,29.56,341.3,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.8,0,D
-28.761,29.556,327.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,301.2,0,D
-29.258,23.771,367,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,300.4,0,D
-29.105,24.655,330.1,0.4,0.6,2016-07-12,1120,N,nominal,1.0NRT,299.5,0,D
-29.104,24.653,346.6,0.4,0.6,2016-07-12,1120,N,nominal,1.0NRT,301.8,0,D
-28.327,32.274,352.7,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,305.9,0,D
-28.327,32.269,331.8,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,301.3,0,D
-28.688,28.916,338.4,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,292.5,0,D
-28.688,28.912,341.4,0.5,0.5,2016-07-12,1120,N,nominal,1.0NRT,294.2,0,D
-28.608,29.352,342.6,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.9,0,D
-28.603,29.351,334.8,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.3,0,D
-28.606,29.289,339.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,300.1,0,D
-29.06,23.634,336.3,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,296.5,0,D
-28.439,30.715,331.5,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,299,0,D
-28.435,30.714,336.4,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,302.2,0,D
-28.44,30.713,332.8,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,299.2,0,D
-28.436,30.712,336.9,0.5,0.4,2016-07-12,1120,N,nominal,1.0NRT,302.4,0,D
-28.584,29.174,339.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.1,0,D
-28.585,29.17,348.9,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,299.5,0,D
-28.585,29.165,340.2,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.7,0,D
-29.064,23.637,331.2,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,294.6,0,D
-29.064,23.632,337.4,0.5,0.7,2016-07-12,1120,N,nominal,1.0NRT,297.2,0,D
-28.581,29.169,342.7,0.4,0.5,2016-07-12,1120,N,nominal,1.0NRT,297.6,0,D
